,rcdts,incidents_per_pupil
603,070161490021005,0.09547738693467336
2522,480723230261001,0.06707317073170732
8731,500821180022005,0.14473684210526316
2041,340490030042005,0.010752688172043012
6071,030110040262001,0.0078125
808,120170010262002,0.03292181069958848
6432,060160970022001,0.0
126,041012050252024,0.9241379310344827
944,150162990252149,0.07835325365205843
2477,470980060262003,0.1452991452991453
6847,120170030262002,0.0
3610,070161480022002,0.019867549668874173
6054,010750100262010,0.023172905525846704
6638,070161500022001,0.0
7095,150162990252314,0.001996007984031936
1584,190222040262020,0.02830188679245283
4365,150162990252968,0.272419627749577
3879,130581000261001,0.0
2425,450670050261001,0.05351170568561873
3337,050160650042022,0.01607142857142857
7967,310450460222027,0.013729977116704805
8046,310453000262023,0.14732142857142858
4031,150162990252241,0.04044117647058824
4956,310450460222044,0.029940119760479042
2387,440630470041005,0.07198443579766536
7437,170530740272001,0.01932367149758454
2495,480721500251009,0.07392996108949416
6330,050160640041007,0.0013869625520110957
4854,280061150021001,0.12873563218390804
8776,510840050262003,0.007598784194528876
2914,15016299025263C,0.017361111111111112
4694,200760010262002,0.045845272206303724
1435,190220330022004,0.0
7433,170530080262001,0.0
76,030680030261002,0.2697947214076246
9009,560992020222014,0.017673048600883652
6341,050160650042009,0.0
4585,190220890042002,0.00211864406779661
1686,240320740032001,0.0
916,150162990252107,0.05399568034557235
4460,170640050262017,0.15492957746478872
2046,340490060022007,0.1590909090909091
5914,560990860052011,0.12684989429175475
9037,56099365U262012,0.06607142857142857
4133,150162990252387,0.0
1304,160194280261010,0.427307206068268
6515,07016113A022002,0.002564102564102564
7685,190222040262017,0.0
7456,170540920042001,0.0
4079,150162990252313,0.05813953488372093
3343,050160680022001,0.0031545741324921135
7994,310451010222009,0.0
8443,410570080262003,0.0
3120,041011340042001,0.045871559633027525
5003,310451310222016,0.09297052154195011
2115,340490730041001,0.0
3201,050160230021002,0.13060428849902533
6550,070161270022004,0.0
4696,200830010262002,0.07109004739336493
4993,310451310222006,0.028089887640449437
8404,400560060261001,0.036585365853658534
470,070161040021001,0.0
6625,070161480022005,0.2217573221757322
619,070161520022002,1.08843537414966
4191,15016299025246C,0.06656804733727811
6309,050160590042018,0.002881844380403458
5900,56099070C042001,0.03755868544600939
4290,150162990252823,0.2215568862275449
5543,470712200262006,0.12878787878787878
3865,130410790022001,0.0
8478,440630020031001,0.03116883116883117
1767,280061150022005,0.0
1654,210440430032001,0.0
7359,150162990252934,0.016415868673050615
3292,050160590042003,0.0
9014,560992020222019,0.006289308176100629
1751,260621700261002,0.07547169811320754
1657,210610010261001,0.08253968253968254
5216,340490760022003,0.003436426116838488
7745,210280910042001,0.00980392156862745
237,050160370022003,0.00663716814159292
1135,150162990252455,0.034606205250596656
6668,070161590022002,0.0502092050209205
3353,050160735021003,0.0547945205479452
8360,390550030262005,0.0
6730,080891450221002,1.3884758364312269
1896,310451290222014,0.17248908296943233
8682,490810410252016,0.007067137809187279
8031,310453000262001,0.009828009828009828
4888,300390950022005,0.05422993492407809
1513,190221800042002,0.14613180515759314
4554,190220580022003,0.008955223880597015
3912,150162990252066,0.19318181818181818
4708,200960140042001,0.0
7768,211000010262002,0.2515151515151515
5137,340490060022008,0.07482993197278912
5055,310453040262004,0.017326732673267328
2139,340490960041003,0.0015625
6392,060160870022007,0.0025906735751295338
6883,130410820022001,0.0
2796,560990860052005,0.0
3724,080892000262001,0.0
4265,15016299025273C,0.029484029484029485
1879,310451010222003,0.001869158878504673
3379,060160870022003,0.005479452054794521
9002,560992020222007,0.06679035250463822
1029,150162990252288,0.14251207729468598
6931,15016299025206C,0.0
4584,190220890042001,0.013422818791946308
7484,170640160261001,0.06133333333333333
4656,190222040262006,0.015779092702169626
3649,070161580021004,0.13849509269356597
6227,050160260022003,0.0035650623885918
4271,150162990252768,0.01812688821752266
6430,060160970021003,0.0
163,050160150042001,0.010309278350515464
8061,310453030261012,0.0531628532974428
931,150162990252130,0.01927710843373494
2217,350501410022004,0.06312292358803986
7254,150162990252617,0.0071174377224199285
7968,310450460222028,0.01893939393939394
653,070161620022001,0.006696428571428571
1556,190222030262012,0.0018115942028985507
7732,200961120042002,0.0
7774,211000020262005,0.017142857142857144
2506,480721500252039,0.19727891156462585
692,080431190221001,0.017699115044247787
5597,480721500252032,0.1694915254237288
8216,340490670052001,0.0
2079,340490560022002,0.002028397565922921
2825,560991220022010,0.009708737864077669
1111,150162990252412,0.05040871934604905
3662,070161610022001,0.006042296072507553
5801,530900500022001,0.025806451612903226
8564,470522750262003,0.0
1547,190222030261012,0.0467741935483871
251,050160540042003,0.0045045045045045045
8979,560991610022003,0.0
8950,560990910021001,0.24528301886792453
5284,340492200262004,0.0
3980,150162990252161,0.16042780748663102
1542,190222010262002,0.03056768558951965
4194,150162990252475,0.024822695035460994
6304,050160590042006,0.0
6008,56099365U262008,0.06705539358600583
3232,050160340041007,0.002333722287047841
2541,490810370022008,0.11475409836065574
689,080083140261001,0.3234323432343234
2723,530901080022010,0.0
6960,150162990252109,0.0
8318,350500175042001,0.030120481927710843
5380,400560020262005,0.028169014084507043
5709,500821180022007,0.1994949494949495
3372,060160840022004,0.0
6956,150162990252104,0.0
4887,300390950022003,0.11598746081504702
1798,300390950022003,0.2225609756097561
628,070161545022001,0.0
6868,130140600022001,0.0
8133,330482100262003,0.0
4518,190220330022002,0.00872093023255814
7413,160194280262014,0.19736842105263158
1177,150162990252516,0.004048582995951417
341,050160730022001,0.003875968992248062
7773,211000020262004,0.009302325581395349
1847,310450460222016,0.08009153318077804
7137,150162990252373,0.007964601769911504
8361,390550030262006,0.0
7988,310450460222056,0.008875739644970414
5989,560992020222019,0.01854714064914992
1049,150162990252321,0.040268456375838924
1115,150162990252417,0.16689466484268126
2573,490813000262003,0.008547008547008548
5773,510841860252013,0.0
6127,041011310042002,0.0045045045045045045
7794,24032072C042001,0.0
8363,390550090262001,0.006289308176100629
7541,190220330022007,0.0055248618784530384
5036,310453020262009,0.0
7995,310451010222010,0.0027624309392265192
7393,160194240262004,0.0029069767441860465
310,050160640042004,0.015360983102918587
7605,190220890042004,0.022026431718061675
8585,470980020262005,0.005076142131979695
573,070161435022010,0.0
3340,050160670021002,0.11501597444089456
133,041012050252041,0.01694915254237288
6449,060160990022005,0.017377567140600316
4571,190220630021001,0.010238907849829351
8746,500821870262005,0.2673611111111111
1518,190221810042004,0.010723860589812333
370,060160870022008,0.05491990846681922
1736,260290660252003,0.013544018058690745
2237,350785350262006,0.016666666666666666
3851,130140210022001,0.0
8733,500821180022007,0.002849002849002849
1258,150162990252918,0.04365079365079365
3732,090100030262003,0.05439330543933055
201,050160250022016,0.005172413793103448
1658,210610010262001,0.024193548387096774
7617,190221810041002,0.015363128491620111
2199,350500020262002,0.0
1836,310450460221009,0.2747358309317964
7382,150162990252970,0.02912621359223301
8822,530601890262001,0.02158273381294964
4122,150162990252373,0.02252614641995173
8432,410570070262003,0.014669926650366748
1778,280372270262001,0.04119850187265917
1993,320460530022002,0.0
8067,310453030262008,0.0021008403361344537
4127,150162990252381,0.04149377593360996
431,060160990022013,0.007029876977152899
5074,320460010261002,0.04878048780487805
4040,150162990252255,0.09943181818181818
4451,170640050262007,0.00390625
7079,15016299025228C,0.22264875239923224
2429,450790010221002,0.30612244897959184
6360,050160700022003,0.016910935738444193
1207,150162990252783,0.0035650623885918
3908,150162990252058,0.045283018867924525
5571,470980060262002,0.004016064257028112
4177,150162990252454,0.006968641114982578
3892,130950010042001,0.0
7585,190220610021004,0.0
6285,050160540042022,0.014492753623188406
2287,400560060261001,0.03859649122807018
874,130950150042001,0.06626506024096386
5488,440630470042007,0.00267379679144385
8105,320460530022002,0.0
2531,480723270262004,0.020134228187919462
4640,190222030262012,0.0
6557,070161280022006,0.0
8080,310453040262008,0.0
3590,070161440022004,0.01282051282051282
3990,150162990252182,0.01160092807424594
3875,130580010032001,0.06037735849056604
8345,350502890042002,0.005420054200542005
4822,260290040261001,0.1276595744680851
4972,310451010222009,0.0
210,050160280022002,0.0024875621890547263
6015,56099365U262016,0.011889035667107
917,150162990252108,0.0023148148148148147
5460,440630120261003,0.07603686635944701
7884,280372230261003,0.0
5017,310453000262016,0.004987531172069825
5598,480721500252034,0.38522427440633245
1222,150162990252829,0.04776119402985075
4431,170540270022003,0.0
7675,190222040262005,0.0
2273,400070420262001,0.0
5685,500820900041002,0.37201907790143085
744,090101160222012,0.07669616519174041
7142,150162990252381,0.005194805194805195
8785,510840110262001,0.0
4245,150162990252634,0.20822622107969152
643,070161590022006,0.017341040462427744
6851,120400010262011,0.0
8081,31045900025201C,0.0
6671,070161590022006,0.009287925696594427
4932,310450460222011,0.052752293577981654
1494,190220680022002,0.00558659217877095
7509,190220070022002,0.010416666666666666
7193,150162990252455,0.008051529790660225
6848,120170040262002,0.0
5732,500821890222008,0.05639913232104121
2544,490810400221004,0.12325581395348838
1679,211000050262006,0.19308943089430894
4014,150162990252214,0.024067388688327317
6983,150162990252145,0.007042253521126761
120,041012050251010,3.585657370517928
5327,350590070261001,0.2358490566037736
3138,04101205025202C,0.0
812,120170030262002,0.0
3837,120400010262011,0.0
7183,150162990252437,0.0029850746268656717
3907,150162990252054,0.05913978494623656
4977,310451290221006,0.029871977240398292
2718,530901080021002,0.1016949152542373
6234,050160280022006,0.0
5609,480723090262002,0.02981651376146789
4595,190220930042011,0.0088339222614841
666,070161670022003,0.0
1397,190220040021009,0.06789667896678966
8547,450670050262005,0.0
8223,340490700022004,0.0
5361,390740250261002,0.22437673130193905
3539,070161275022003,0.0136986301369863
1010,150162990252257,0.017391304347826087
8790,510840160261001,0.04736842105263158
3651,070161580022005,0.07648183556405354
1036,150162990252299,0.00727802037845706
3956,150162990252128,0.6
6881,130410800022002,0.0032679738562091504
6748,090100040261003,0.14104193138500634
8259,340491020042003,0.0
7654,190222030262003,0.0
7449,170540270021001,0.0
3681,070161670022004,0.0
7593,190220660022002,0.0
8594,470980060261001,0.0
7634,190222000262008,0.0
4545,190220480021003,0.04639175257731959
2869,07016113A022002,0.0028328611898017
8479,440630020032001,0.004608294930875576
2006,320461110252015,0.1962962962962963
5694,500821050021001,0.22362869198312235
8975,560991590022002,0.0
2615,500821180022010,0.01834862385321101
8840,530900860022010,0.0
2148,340491020042005,0.0
5880,540925120261001,0.12755102040816327
6862,130140030262006,0.055445544554455446
22,010690110262003,0.0
1781,280372280262004,0.028089887640449437
7800,240322010042003,0.026737967914438502
1796,300390860032001,0.08444444444444445
1573,190222040262007,0.029069767441860465
2099,340490600262018,0.033101045296167246
355,060160830021003,0.20187793427230047
4615,190222000262008,0.0
177,050160150042023,0.00510204081632653
8127,330482050261021,0.04294478527607362
3674,070161630022002,0.5770114942528736
6218,050160250022002,0.008281573498964804
574,070161440021002,0.4503311258278146
4043,150162990252258,0.0036101083032490976
3920,150162990252079,0.01910828025477707
2511,480722650261001,0.25
2247,390550090262001,0.13559322033898305
8577,470712310041002,0.03550295857988166
3934,150162990252096,0.010033444816053512
6193,050160150042010,0.0
3451,060161000022007,0.0
8735,500821180022010,0.0024330900243309003
4494,190220100022003,0.0
4984,310451290222012,0.0
6311,050160590042020,0.007434944237918215
834,130140620022001,0.0
4502,190220130022004,0.0
6202,050160210041007,0.0703125
2807,560990880022002,0.05491990846681922
6740,080892020261002,0.075
7948,310450460221045,0.22178217821782178
8832,530900760022004,0.054838709677419356
376,060160880022006,0.21241830065359477
6903,130585010261002,0.05970149253731343
7313,15016299025283C,0.04554079696394687
8021,310451310222012,0.043333333333333335
8867,531020020042001,0.07079646017699115
7952,310450460222009,0.004123711340206186
6279,050160540042010,0.0
8350,350590070262001,0.0
5630,490810290022001,0.014018691588785047
6938,150162990252082,0.008955223880597015
3639,070161530022002,0.22290076335877862
3450,060161000022006,0.0
6911,15016299025049C,0.0
3122,041011400042001,0.001838235294117647
8190,340490560022001,0.027522935779816515
936,150162990252136,0.02981651376146789
2994,56099365U261006,0.19846153846153847
8444,410570080262007,0.0
6836,110870210262001,0.0
2271,390741000262003,0.03125
1223,150162990252837,0.06020066889632107
2363,440630030031001,0.08823529411764706
6891,130580070042001,0.0
6534,070161230022008,0.0
2008,320462560042001,0.014450867052023121
7491,170640870252003,0.0
1591,190222050261001,0.034482758620689655
5177,340490600262005,0.004484304932735426
7229,150162990252501,0.01060070671378092
6443,060160980022003,0.0036900369003690036
4073,150162990252303,0.0053475935828877
4937,310450460222017,0.030425963488843813
4235,15016299025259C,0.09090909090909091
6946,150162990252093,0.0
1446,190220440021009,0.007582938388625593
5539,470522720262003,0.0033783783783783786
1776,280372250262003,0.0
5231,340490960042003,0.001937984496124031
4839,260621030262002,0.0056179775280898875
7364,150162990252943,0.042443064182194616
1933,310453000262022,0.1691542288557214
5000,310451310222013,0.05578512396694215
